COVIDSeq_Seq_ID,Sample_ID,Date,Site,BQ.1.1,XBB.1.5,BQ.1,XBB,BA.5,BN.1,BF.7,BA.2.75,BA.5.2.6,BF.11,BA.4.6,BA.2,BA.2.75.2,BA.4,BA.1.1,B.1.1.529,BA.2.12.1,Delta,Other_recombinants,Other,Filtered_reads
I102664,AWMP118,230522,ASUP01,0.504754251,0.86131799,0.822346302,0.469582794,0.39328527,0.35073258,0.622922081,0.190188441,0.046138067,0.14442748,0.616497749,0.61730042,0.038865055,0.489295505,0.665617434,0.560881264,0.082775962,0.352807679,0.935096467,0.179460641,0.929060025
I102670,AWMDT23,230517,ASUDT01,0.263863849,0.424799185,0.302297289,0.048041401,0.968294063,0.632799642,0.934892693,0.926048764,0.140476624,0.890698472,0.612650311,0.204735079,0.438731357,0.002422181,0.936509392,0.612048117,0.463951673,0.946479333,0.108277849,0.657053977,0.094556494
I102858,AWMT698,230530,ASUT10,0.347338012,0.284782142,0.388237801,0.991078058,0.375782864,0.525213034,0.152591721,0.467601344,0.309247586,0.521363421,0.95875263,0.735181432,0.24422141,0.552946078,0.5640639,0.620519404,0.292178718,0.423630016,0.196049999,0.639358478,0.634256761
I102977,AWMT725,230605,area3,0.651709898,0.231377831,0.767558174,0.748789661,0.825159289,0.230862219,0.415703162,0.662382358,0.576971542,0.037436925,0.572189468,0.378800622,0.224224633,0.290274139,0.302085182,0.709762027,0.608028252,0.08922353,0.045845397,0.362241707,0.138720761
I102865,AWMW68,230524,ASUW01,0.143668763,0.969182192,0.839132415,0.906526208,0.529469411,0.582952183,0.497785064,0.005614777,0.859996363,0.633994452,0.455158447,0.255883006,0.015028796,0.235961694,0.357825918,0.998503619,0.942795063,0.143180081,0.454802604,0.568368672,0.064508302
I102950,AWMT726,230605,area3,0.479475015,0.304487118,0.205055536,0.371598445,0.694982366,0.544347514,0.718874845,0.819526421,0.668770704,0.839537301,0.725651238,0.20391655,0.003897799,0.812549998,0.354223753,0.55920424,0.237967523,0.925422269,0.343830116,0.447849818,0.844940534
I102861,AWMP126,230530,ASUP01,0.372473442,0.247438368,0.513028759,0.386494964,0.601397252,0.622278802,0.885874985,0.944954755,0.090407468,0.107031965,0.570870839,0.540422887,0.937090985,0.95163814,0.49855116,0.213798173,0.869972491,0.554250042,0.317958375,0.306369069,0.834220576
I102666,AWMP-P1,230522,area6,0.984629318,0.367051799,0.082065415,0.243698932,0.3383144,0.756740469,0.828516233,0.816925321,0.013207755,0.043947335,0.532828372,0.871445194,0.733083072,0.111173399,0.973675891,0.956585214,0.829238859,0.407019309,0.027308177,0.927690854,0.065474352
I102862,AWMP127,230530,ASUP02,0.487583677,0.686849575,0.947041119,0.168459311,0.274366463,0.470304929,0.855941476,0.798508475,0.000309406,0.095812861,0.161862576,0.361948995,0.354671782,0.167468161,0.882727982,0.038280238,0.224001615,0.996839786,0.149499333,0.548923884,0.858943676
I102877,AWMP-P3,230530,area6,0.42539278,0.067004509,0.130240073,0.981713467,0.547984812,0.455069404,0.024845595,0.840699797,0.204690476,0.194346941,0.841562533,0.759307788,0.063118511,0.471028138,0.543182218,0.025374265,0.489884301,0.081416877,0.49336942,0.480592135,0.233892325
I102859,AWMT699,230530,ASUT19,0.483347697,0.77153324,0.749984814,0.950235088,0.796236539,0.228191695,0.640101454,0.063044043,0.511048922,0.474113951,0.94932677,0.88287662,0.778832983,0.598719454,0.996320333,0.960328056,0.790265482,0.827828728,0.776166953,0.198736803,0.990955723
I102864,AWMP133,230530,ASUP08,0.955205172,0.166934226,0.068985991,0.612368993,0.878079495,0.983494897,0.545041951,0.098728911,0.890203877,0.779051617,0.692857639,0.572079299,0.397299616,0.59118391,0.982082313,0.531945719,0.333816843,0.507920761,0.481148561,0.171359756,0.894197745
I102671,AWMP-P2,230522,area7,0.629178134,0.244277741,0.745569177,0.81257266,0.745558698,0.903141585,0.570531219,0.297856544,0.313589164,0.741493448,0.386427352,0.745434362,0.525657957,0.239310212,0.987786458,0.949464949,0.696040908,0.64955923,0.235745923,0.382555538,0.594496072
I102857,AWMT694,230530,ASUT03,0.988476045,0.679254101,0.121105098,0.665059245,0.203252635,0.575352154,0.960636048,0.423881695,0.478885833,0.137278094,0.018109807,0.162908375,0.511473493,0.045349983,0.244346411,0.902302663,0.834825655,0.183004055,0.280781136,0.683603592,0.42292763
I102855,AWMT689,230530,ASUT01,0.714702375,0.47671802,0.176084843,0.113782539,0.798608637,0.741440947,0.841702404,0.62051123,0.587737259,0.566844535,0.114366388,0.211756213,0.393546514,0.746880875,0.087896781,0.081154723,0.426067173,0.455186946,0.799277754,0.360687697,0.014625024
I102866,AWMW69,230524,ASUW02,0.258590285,0.189704066,0.472434555,0.268888418,0.440110431,0.285966016,0.576092744,0.297028999,0.795913965,0.866864382,0.632579872,0.634660876,0.562521264,0.11735842,0.229757516,0.987142169,0.965816923,0.946679899,0.411979408,0.752312986,0.689872403
I102863,AWMP130,230530,ASUP07,0.520710953,0.163122,0.320626991,0.263100079,0.629204309,0.822592189,0.323332382,0.823250465,0.123070909,0.788479029,0.971070317,0.509060265,0.390268304,0.668214037,0.433819892,0.386886494,0.236086243,0.583790182,0.925096694,0.837340506,0.278109766
I102867,AWMW70,230524,ASUW03,0.906639542,0.270929537,0.948272832,0.133549967,0.925538789,0.521861089,0.406564716,0.571002867,0.927780384,0.363839398,0.298958411,0.299303868,0.603621662,0.237623719,0.030411762,0.807326298,0.603105498,0.355764054,0.047446761,0.194727788,0.543995219
I102871,AWMDT26,230524,ASUDT02,0.491693111,0.149771348,0.462516216,0.605309926,0.378149903,0.499255862,0.001668651,0.752065549,0.346671829,0.297691363,0.373407958,0.972336301,0.504748451,0.426366,0.073080057,0.706877221,0.239637692,0.481020204,0.052935248,0.275440318,0.034710133
I102870,AWMDT25,230524,ASUDT01,0.909961244,0.390478882,0.609212262,0.180255757,0.773812635,0.216733645,0.208312937,0.05555684,0.379514968,0.565700125,0.113635156,0.977642218,0.583563351,0.096124068,0.474162888,0.010930307,0.180951709,0.820332848,0.254567419,0.346688036,0.206631646
I102878,AWMP-P4,230530,area7,0.896478509,0.404602421,0.847791552,0.189270056,0.775203121,0.634048771,0.4627409,0.04229701,0.227166272,0.951638548,0.174073862,0.876001382,0.526326044,0.421774934,0.618876912,0.590117225,0.315573245,0.424687739,0.864228988,0.912568476,0.343305222
I102869,AWMW72,230524,ASUW05,0.597056208,0.781738927,0.930305368,0.990893004,0.108966749,0.743232331,0.186182272,0.434572211,0.063371648,0.31466638,0.780234019,0.819577936,0.600349525,0.741482914,0.38913444,0.335682153,0.768914116,0.255761806,0.080468506,0.174734632,0.142736873
I102868,AWMW71,230524,ASUW04,0.719232836,0.379994394,0.87000422,0.432447573,0.772232467,0.210644243,0.51735398,0.616112039,0.412439667,0.246260607,0.116747623,0.215186669,0.734915598,0.943075113,0.220356333,0.260714428,0.851423195,0.368439026,0.746345469,0.604070628,0.983712777
I102661,AWMT-P5,230522,area4,0.338681615,0.566894033,0.034406141,0.63388121,0.992519515,0.057134803,0.542701742,0.896196729,0.762479213,0.745634724,0.639954377,0.301429849,0.266766841,0.771587442,0.314838796,0.489399523,0.65216927,0.678403706,0.73163734,0.133543873,0.945451715
I102856,AWMT693,230530,ASUT04,0.869100248,0.635739593,0.367681533,0.624344752,0.587549496,0.757557377,0.992449494,0.09446904,0.524973467,0.630467905,0.013546283,0.365345548,0.367618494,0.522621995,0.609469133,0.236839235,0.058550986,0.196532806,0.492334972,0.81423011,0.789901488
I102860,AWMT702,230530,ASUT15,0.525111131,0.507428455,0.287917764,0.738979636,0.58770145,0.305377175,0.259390464,0.310658934,0.111534437,0.486009833,0.159575704,0.727533239,0.903373197,0.618209188,0.360056213,0.700710383,0.664050544,0.811547191,0.620007445,0.499386819,0.597992572
I102976,AWMT721,230605,ASUT15,0.83393541,0.402879898,0.945519155,0.213518762,0.180120911,0.444454528,0.167753641,0.463795604,0.260675323,0.944734207,0.315871678,0.413633948,0.656996223,0.644424877,0.71901231,0.889730286,0.515467327,0.368099736,0.009539153,0.694042243,0.159509545
I102876,AWMT-P10,230530,area4,0.042659638,0.32876162,0.484823703,0.946453812,0.516856991,0.77293672,0.034651129,0.833197367,0.151111,0.899037389,0.706242446,0.539372019,0.068503664,0.407411741,0.515902426,0.132624676,0.870762852,0.976517968,0.60629451,0.757107541,0.670197747
I102970,AWMW77,230601,ASUW05,0.271821826,0.259105835,0.762249917,0.821839534,0.083718952,0.567246523,0.302072593,0.554683098,0.734402963,0.249382319,0.193697963,0.757118478,0.449324991,0.002389941,0.702962636,0.425469113,0.147097492,0.521107024,0.902228386,0.180829447,0.881534538
I102969,AWMT724,230605,area4,0.94241931,0.285674692,0.680584522,0.788134619,0.742169051,0.542161954,0.216676107,0.405629992,0.16460749,0.866954871,0.278908933,0.157234188,0.920905324,0.124488293,0.914640782,0.093487581,0.11592123,0.611967084,0.258994481,0.521547884,0.666026734
I102964,AWMT712,230605,ASUT04,0.539413693,0.189863961,0.84600637,0.566645715,0.624847971,0.470356064,0.502778665,0.332565364,0.927514959,0.521226346,0.68572997,0.263122562,0.575128909,0.771735371,0.204669122,0.092391755,0.906667962,0.718621195,0.300107079,0.694008554,0.543884147
I102641,AWMT-P1,230522,area5,0.016227492,0.307555784,0.736094919,0.627517669,0.304534641,0.276577352,0.502113991,0.180673035,0.421039182,0.049394164,0.720466276,0.260193181,0.091622431,0.682411558,0.873306794,0.620953798,0.687179782,0.922495819,0.549218841,0.295053272,0.333597077
I102872,AWMT-P6,230530,area5,0.807062992,0.383280497,0.111991755,0.895234717,0.102427873,0.11623662,0.463279028,0.872436847,0.491098725,0.439678062,0.864504794,0.861440694,0.440998926,0.070468337,0.778555849,0.995208255,0.04044818,0.794495446,0.927986308,0.266488764,0.361977106
I102967,AWMT713,230605,ASUT03,0.691073537,0.68762421,0.728756478,0.8747905,0.576070314,0.903341595,0.285861018,0.39630102,0.560849156,0.579226853,0.644344015,0.041059272,0.906592866,0.329929605,0.475773215,0.435945678,0.920677544,0.693095221,0.332504727,0.788253152,0.771392523
I102971,AWMT708,230605,ASUT01,0.779879638,0.95930861,0.609280605,0.249153708,0.909842305,0.535749343,0.630556718,0.462712935,0.962808334,0.551003548,0.074231948,0.793263472,0.868745827,0.814384358,0.40756264,0.692999699,0.105553845,0.119415158,0.276579427,0.610456227,0.15123648
I102975,AWMT717,230605,ASUT10,0.596529125,0.851313214,0.412882682,0.538894057,0.913159433,0.869575603,0.851614724,0.660793299,0.993027323,0.562131006,0.480745075,0.545442376,0.391921096,0.789869303,0.084243506,0.607751888,0.348624911,0.259571089,0.755928489,0.587908731,0.014843231
I102979,AWMT711,230605,area5,0.239094964,0.983076256,0.005092558,0.612385664,0.641050941,0.247878114,0.696243179,0.573087645,0.892550191,0.552281475,0.519397831,0.146175533,0.682941337,0.40647078,0.296083379,0.71691725,0.759952966,0.589580722,0.812505841,0.504427891,0.36358762
